Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,Temperature,Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2,410nm #1_mv,470nm #1_mv,510nm #1_mv,550nm #1_mv,583nm #1_mv,670nm #1_mv,410nm #2_mv,470nm #2_mv,510nm #2_mv,550nm #2_mv,583nm #2_mv,670nm #2_mv,Temperature_mv,Humidity_mv,ppm
2021-05-26 13:43:24,600,1786,2669,7139,10645,11862,24054,7930,5534,2714,19425,10094,31057,46231,39876,51941,16785,16917,30.8380126953,59.3994140625,364.374603271,364.374603271,0.0,25.0,25.003125,20.003125,33.7646484375,10.1318359375,30.02,35.99,600.0,2669.0,7139.0,10645.0,11862.0,7930.0,2714.0,10094.0,31057.0,46231.0,39876.0,16785.0,30.8380126953,59.3994140625,0.0
2021-05-26 13:43:35,600,1786,2670,7139,10638,11862,24054,7934,5537,2714,19422,10094,31049,46216,39869,51915,16785,16908,30.8153533936,59.3948364258,364.374603271,364.374603271,0.0,24.996875,24.996875,20.0,33.7890625,9.6435546875,30.03,36.0,600.0,2670.0,7139.0,10638.0,11862.0,7934.0,2714.0,10094.0,31049.0,46216.0,39869.0,16785.0,30.8153533936,59.3948364258,0.0
2021-05-26 13:43:46,599,1786,2670,7137,10647,11860,24057,7932,5538,2715,19424,10091,31058,46214,39852,51896,16776,16922,30.8380126953,59.3902587891,364.374603271,364.374603271,0.0,24.996875,24.996875,19.996875,33.7890625,9.814453125,30.03,36.0,599.0,2670.0,7137.0,10647.0,11860.0,7932.0,2715.0,10091.0,31058.0,46214.0,39852.0,16776.0,30.8380126953,59.3902587891,0.0
2021-05-26 13:43:58,600,1787,2669,7139,10643,11862,24052,7934,5538,2714,19421,10090,31053,46209,39846,51918,16780,16911,30.8405303955,59.4192504883,364.374603271,364.374603271,0.0,25.0,25.0,20.0,33.7646484375,9.5458984375,30.03,36.0,600.0,2669.0,7139.0,10643.0,11862.0,7934.0,2714.0,10090.0,31053.0,46209.0,39846.0,16780.0,30.8405303955,59.4192504883,0.0
2021-05-26 13:44:09,599,1785,2670,7140,10645,11858,24051,7933,5536,2714,19417,10089,31032,46189,39846,51767,16735,16910,30.8329772949,59.3994140625,364.374603271,364.374603271,0.0,24.996875,25.0,19.996875,33.7890625,9.86328125,30.03,35.99,599.0,2670.0,7140.0,10645.0,11858.0,7933.0,2714.0,10089.0,31032.0,46189.0,39846.0,16735.0,30.8329772949,59.3994140625,0.0
2021-05-26 13:44:20,600,1786,2671,7139,10646,11862,24059,7934,5536,2714,19421,10096,31055,46200,39851,51943,16781,16912,30.8405303955,59.3032836914,364.374603271,364.374603271,0.0,25.003125,24.996875,20.0,33.7890625,10.302734375,30.03,35.98,600.0,2671.0,7139.0,10646.0,11862.0,7934.0,2714.0,10096.0,31055.0,46200.0,39851.0,16781.0,30.8405303955,59.3032836914,0.0
2021-05-26 13:44:32,599,1787,2669,7135,10647,11862,24055,7927,5532,2714,19425,10092,31040,46204,39851,51763,16744,16917,30.8480834961,59.1217041016,364.374603271,364.374603271,0.0,24.990625,25.00625,20.0,33.7890625,9.326171875,30.03,35.99,599.0,2669.0,7135.0,10647.0,11862.0,7927.0,2714.0,10092.0,31040.0,46204.0,39851.0,16744.0,30.8480834961,59.1217041016,0.0
2021-05-26 13:44:43,599,1786,2670,7140,10647,11862,24054,7931,5534,2714,19425,10095,31055,46209,39851,51935,16783,16917,30.8556365967,58.9309692383,364.374603271,364.374603271,0.0,25.003125,25.0,20.003125,33.7890625,9.47265625,30.04,36.0,599.0,2670.0,7140.0,10647.0,11862.0,7931.0,2714.0,10095.0,31055.0,46209.0,39851.0,16783.0,30.8556365967,58.9309692383,0.0
2021-05-26 13:44:54,600,1786,2668,7141,10648,11862,24070,7933,5536,2715,19427,10100,31051,46222,39862,51944,16784,16932,30.8480834961,58.9080810547,364.374603271,364.374603271,0.0,25.003125,24.996875,19.996875,33.7646484375,10.1318359375,30.03,36.01,600.0,2668.0,7141.0,10648.0,11862.0,7933.0,2715.0,10100.0,31051.0,46222.0,39862.0,16784.0,30.8480834961,58.9080810547,0.0
2021-05-26 13:45:05,599,1787,2670,7142,10646,11860,24057,7936,5534,2715,19433,10096,31057,46217,39845,51933,16784,16915,30.8455657959,58.8851928711,364.374603271,364.374603271,0.0,25.003125,24.996875,20.0,33.7890625,9.9365234375,30.03,36.01,599.0,2670.0,7142.0,10646.0,11860.0,7936.0,2715.0,10096.0,31057.0,46217.0,39845.0,16784.0,30.8455657959,58.8851928711,0.0
2021-05-26 16:39:31,594,1784,2669,7168,10755,11456,23356,7962,5456,2715,19436,10104,31064,46228,39857,51913,16796,16924,30.9664154053,59.4192504883,364.374603271,364.374603271,15.003125,9.99375,25.00625,20.0,33.7890625,10.8642578125,30.0,36.0,594.0,2669.0,7168.0,10755.0,11456.0,7962.0,2715.0,10104.0,31064.0,46228.0,39857.0,16796.0,30.9664154053,59.4192504883,60.0125
2021-05-26 16:39:42,595,1784,2666,7166,10756,11460,23348,7964,5458,2714,19442,10099,31056,46227,39872,51928,16797,16924,30.9588623047,59.4329833984,364.374603271,364.374603271,15.01875,9.99375,24.996875,20.0,33.8134765625,10.7421875,30.0,35.99,595.0,2666.0,7166.0,10756.0,11460.0,7964.0,2714.0,10099.0,31056.0,46227.0,39872.0,16797.0,30.9588623047,59.4329833984,60.075
2021-05-26 16:39:53,595,1783,2666,7168,10753,11458,23348,7964,5460,2716,19434,10099,31062,46233,39855,51927,16797,16927,30.9714508057,59.4802856445,364.374603271,364.374603271,14.990625,10.003125,25.0,20.003125,33.7890625,10.9375,30.0,35.99,595.0,2666.0,7168.0,10753.0,11458.0,7964.0,2716.0,10099.0,31062.0,46233.0,39855.0,16797.0,30.9714508057,59.4802856445,59.9625
2021-05-26 16:40:04,595,1785,2666,7168,10758,11466,23355,7961,5458,2717,19439,10105,31060,46238,39884,51947,16805,16929,30.9739685059,59.5153808594,364.374603271,364.374603271,15.003125,10.009375,24.996875,20.0,33.7890625,10.8642578125,30.0,35.99,595.0,2666.0,7168.0,10758.0,11466.0,7961.0,2717.0,10105.0,31060.0,46238.0,39884.0,16805.0,30.9739685059,59.5153808594,60.0125
2021-05-26 16:40:15,595,1783,2667,7167,10759,11460,23345,7964,5458,2715,19437,10101,31072,46234,39877,51786,16755,16924,30.9513092041,59.5718383789,364.374603271,364.374603271,15.0,10.0,25.003125,20.00625,33.7890625,10.8642578125,29.99,35.99,595.0,2667.0,7167.0,10759.0,11460.0,7964.0,2715.0,10101.0,31072.0,46234.0,39877.0,16755.0,30.9513092041,59.5718383789,60.0
2021-05-26 16:40:26,595,1785,2666,7168,10759,11456,23349,7965,5458,2718,19436,10101,31053,46238,39878,51909,16794,16929,30.9739685059,59.5794677734,364.374603271,364.374603271,15.00625,9.996875,25.003125,20.0,33.7890625,10.7666015625,29.99,35.99,595.0,2666.0,7168.0,10759.0,11456.0,7965.0,2718.0,10101.0,31053.0,46238.0,39878.0,16794.0,30.9739685059,59.5794677734,60.025
2021-05-26 16:40:37,595,1784,2667,7169,10758,11460,23359,7965,5457,2714,19435,10103,31068,46229,39879,51908,16800,16928,30.9764862061,59.5748901367,364.374603271,364.374603271,15.003125,10.003125,25.003125,19.996875,33.7890625,10.64453125,29.99,35.99,595.0,2667.0,7169.0,10758.0,11460.0,7965.0,2714.0,10103.0,31068.0,46229.0,39879.0,16800.0,30.9764862061,59.5748901367,60.0125
2021-05-26 16:40:49,595,1783,2665,7167,10755,11456,23339,7966,5456,2716,19432,10097,31045,46225,39850,51918,16790,16920,30.9638977051,59.6099853516,364.374603271,364.374603271,15.009375,10.009375,24.996875,20.00625,33.7890625,10.302734375,29.98,35.99,595.0,2665.0,7167.0,10755.0,11456.0,7966.0,2716.0,10097.0,31045.0,46225.0,39850.0,16790.0,30.9638977051,59.6099853516,60.0375
2021-05-26 16:41:00,595,1784,2666,7168,10757,11460,23340,7965,5458,2718,19433,10098,31048,46220,39866,51901,16792,16922,30.9815216064,59.6694946289,364.374603271,364.374603271,15.015625,9.996875,24.99375,20.0,33.8134765625,10.4248046875,29.98,36.0,595.0,2666.0,7168.0,10757.0,11460.0,7965.0,2718.0,10098.0,31048.0,46220.0,39866.0,16792.0,30.9815216064,59.6694946289,60.0625
2021-05-26 16:41:11,596,1784,2667,7169,10755,11454,23342,7966,5460,2718,19439,10098,31073,46238,39865,51933,16799,16926,30.9588623047,59.6740722656,364.374603271,364.374603271,14.996875,10.003125,24.996875,19.996875,33.7646484375,10.25390625,29.98,36.0,596.0,2667.0,7169.0,10755.0,11454.0,7966.0,2718.0,10098.0,31073.0,46238.0,39865.0,16799.0,30.9588623047,59.6740722656,59.9875
2021-05-26 16:59:36,595,1786,2667,7165,10750,11498,23414,7965,5468,2713,19426,10102,31033,46208,39868,51911,16787,16914,30.9513092041,59.9227905273,364.374603271,364.374603271,6.246875,18.75,24.996875,20.00625,33.7890625,10.0341796875,30.0,35.98,595.0,2667.0,7165.0,10750.0,11498.0,7965.0,2713.0,10102.0,31033.0,46208.0,39868.0,16787.0,30.9513092041,59.9227905273,24.9875
2021-05-26 16:59:47,595,1786,2666,7162,10749,11498,23413,7963,5466,2715,19419,10100,31056,46217,39867,51892,16791,16916,30.9588623047,59.9090576172,364.374603271,364.374603271,6.24375,18.74375,25.0,20.003125,33.7890625,9.8876953125,29.99,35.98,595.0,2666.0,7162.0,10749.0,11498.0,7963.0,2715.0,10100.0,31056.0,46217.0,39867.0,16791.0,30.9588623047,59.9090576172,24.975
2021-05-26 16:59:58,595,1786,2668,7161,10751,11500,23420,7964,5464,2715,19425,10104,31047,46212,39870,51916,16792,16902,30.9513092041,59.9655151367,364.374603271,364.374603271,6.25,18.75,25.0,20.00625,33.7646484375,10.3271484375,30.0,35.98,595.0,2668.0,7161.0,10751.0,11500.0,7964.0,2715.0,10104.0,31047.0,46212.0,39870.0,16792.0,30.9513092041,59.9655151367,25.0
2021-05-26 17:00:09,595,1785,2667,7163,10750,11498,23418,7962,5464,2715,19419,10095,31038,46200,39852,51911,16786,16904,30.9538269043,59.9609375,364.374603271,364.374603271,6.25,18.75625,25.0,19.996875,33.7890625,10.3271484375,30.0,35.98,595.0,2667.0,7163.0,10750.0,11498.0,7962.0,2715.0,10095.0,31038.0,46200.0,39852.0,16786.0,30.9538269043,59.9609375,25.0
2021-05-26 17:00:20,595,1785,2666,7166,10752,11498,23416,7962,5466,2716,19421,10092,31027,46204,39836,51739,16747,16902,30.9513092041,59.9716186523,364.374603271,364.374603271,6.25625,18.74375,25.0,19.996875,33.7890625,9.9365234375,30.01,35.99,595.0,2666.0,7166.0,10752.0,11498.0,7962.0,2716.0,10092.0,31027.0,46204.0,39836.0,16747.0,30.9513092041,59.9716186523,25.025
2021-05-26 17:00:31,594,1785,2666,7164,10747,11490,23424,7964,5464,2714,19416,10091,31037,46203,39855,51903,16786,16913,30.9487915039,59.9792480469,364.374603271,364.374603271,6.246875,18.746875,25.003125,20.00625,33.7646484375,10.3271484375,30.02,35.99,594.0,2666.0,7164.0,10747.0,11490.0,7964.0,2714.0,10091.0,31037.0,46203.0,39855.0,16786.0,30.9487915039,59.9792480469,24.9875
2021-05-26 17:00:42,594,1785,2666,7163,10747,11492,23414,7964,5466,2716,19422,10101,31032,46206,39854,51903,16790,16902,30.9513092041,59.9990844727,364.374603271,364.374603271,6.25,18.753125,25.003125,19.996875,33.7890625,10.693359375,30.02,35.99,594.0,2666.0,7163.0,10747.0,11492.0,7964.0,2716.0,10101.0,31032.0,46206.0,39854.0,16790.0,30.9513092041,59.9990844727,25.0
2021-05-26 17:00:53,596,1786,2666,7163,10750,11486,23409,7961,5462,2713,19415,10093,31029,46210,39839,51883,16786,16903,30.9437561035,60.0158691406,364.374603271,364.374603271,6.253125,18.753125,24.99375,19.996875,33.8134765625,10.546875,30.01,36.0,596.0,2666.0,7163.0,10750.0,11486.0,7961.0,2713.0,10093.0,31029.0,46210.0,39839.0,16786.0,30.9437561035,60.0158691406,25.0125
2021-05-26 17:01:04,595,1786,2666,7164,10748,11496,23425,7961,5464,2716,19419,10100,31049,46198,39844,51741,16745,16903,30.9563446045,60.0234985352,364.374603271,364.374603271,6.253125,18.746875,25.003125,20.003125,33.7890625,10.6689453125,30.01,36.0,595.0,2666.0,7164.0,10748.0,11496.0,7961.0,2716.0,10100.0,31049.0,46198.0,39844.0,16745.0,30.9563446045,60.0234985352,25.0125
2021-05-26 17:01:16,595,1785,2665,7162,10748,11486,23405,7957,5464,2715,19413,10096,31025,46204,39854,51902,16783,16911,30.9437561035,60.0463867188,364.374603271,364.374603271,6.253125,18.75625,24.996875,19.99375,33.7890625,10.2294921875,30.0,36.01,595.0,2665.0,7162.0,10748.0,11486.0,7957.0,2715.0,10096.0,31025.0,46204.0,39854.0,16783.0,30.9437561035,60.0463867188,25.0125
2021-05-26 17:19:27,596,1787,2667,7155,10732,11550,23516,7949,5476,2715,19410,10097,31040,46197,39833,51933,16787,16896,30.923614502,60.1196289063,364.374603271,364.374603271,2.503125,22.503125,25.003125,19.996875,33.7890625,10.009765625,29.98,35.99,596.0,2667.0,7155.0,10732.0,11550.0,7949.0,2715.0,10097.0,31040.0,46197.0,39833.0,16787.0,30.923614502,60.1196289063,10.0125
2021-05-26 17:19:38,595,1786,2665,7156,10732,11552,23523,7956,5476,2716,19417,10093,31043,46208,39864,51916,16787,16912,30.9311676025,60.139465332,364.374603271,364.374603271,2.5,22.509375,25.0,20.0,33.7890625,9.912109375,29.99,35.98,595.0,2665.0,7156.0,10732.0,11552.0,7956.0,2716.0,10093.0,31043.0,46208.0,39864.0,16787.0,30.9311676025,60.139465332,10.0
2021-05-26 17:19:49,595,1787,2665,7152,10729,11554,23522,7960,5480,2715,19413,10096,31043,46197,39853,51908,16786,16910,30.9286499023,60.1745605469,364.374603271,364.374603271,2.5,22.496875,25.0,19.99375,33.7890625,10.44921875,29.99,35.99,595.0,2665.0,7152.0,10729.0,11554.0,7960.0,2715.0,10096.0,31043.0,46197.0,39853.0,16786.0,30.9286499023,60.1745605469,10.0
2021-05-26 17:20:00,596,1785,2665,7157,10728,11552,23517,7952,5476,2715,19412,10097,31042,46198,39836,51910,16788,16913,30.9210968018,60.1364135742,364.374603271,364.374603271,2.5,22.50625,25.003125,19.99375,33.7890625,10.205078125,29.99,35.99,596.0,2665.0,7157.0,10728.0,11552.0,7952.0,2715.0,10097.0,31042.0,46198.0,39836.0,16788.0,30.9210968018,60.1364135742,10.0
2021-05-26 17:20:11,596,1787,2669,7158,10734,11558,23524,7955,5476,2716,19422,10104,31052,46221,39845,51922,16790,16908,30.9437561035,60.1470947266,364.374603271,364.374603271,2.49375,22.503125,24.996875,20.003125,33.7890625,10.3515625,29.99,36.0,596.0,2669.0,7158.0,10734.0,11558.0,7955.0,2716.0,10104.0,31052.0,46221.0,39845.0,16790.0,30.9437561035,60.1470947266,9.975
2021-05-26 17:20:22,596,1787,2667,7155,10729,11550,23518,7957,5474,2714,19412,10094,31040,46198,39859,51907,16785,16910,30.9311676025,60.1364135742,364.374603271,364.374603271,2.496875,22.49375,24.99375,20.003125,33.7890625,10.5712890625,29.99,36.0,596.0,2667.0,7155.0,10729.0,11550.0,7957.0,2714.0,10094.0,31040.0,46198.0,39859.0,16785.0,30.9311676025,60.1364135742,9.9875
2021-05-26 17:20:33,596,1786,2668,7156,10729,11556,23520,7953,5477,2714,19419,10098,31044,46203,39843,51912,16791,16904,30.923614502,60.1837158203,364.374603271,364.374603271,2.5,22.496875,25.003125,19.996875,33.8134765625,10.44921875,29.99,36.0,596.0,2668.0,7156.0,10729.0,11556.0,7953.0,2714.0,10098.0,31044.0,46203.0,39843.0,16791.0,30.923614502,60.1837158203,10.0
2021-05-26 17:20:44,596,1786,2669,7159,10730,11558,23523,7953,5478,2716,19414,10095,31030,46203,39846,51877,16783,16902,30.9462738037,60.1791381836,364.374603271,364.374603271,2.5,22.50625,24.996875,19.996875,33.7890625,9.9853515625,29.99,36.0,596.0,2669.0,7159.0,10730.0,11558.0,7953.0,2716.0,10095.0,31030.0,46203.0,39846.0,16783.0,30.9462738037,60.1791381836,10.0
2021-05-26 17:20:56,597,1789,2667,7157,10729,11556,23524,7957,5476,2719,19436,10109,31046,46216,39848,51927,16795,16922,30.923614502,60.2020263672,364.374603271,364.374603271,2.49375,22.5,24.996875,20.0,33.7646484375,10.5224609375,29.98,36.01,597.0,2667.0,7157.0,10729.0,11556.0,7957.0,2719.0,10109.0,31046.0,46216.0,39848.0,16795.0,30.923614502,60.2020263672,9.975
2021-05-26 17:21:07,596,1788,2668,7158,10732,11552,23516,7953,5478,2717,19420,10094,31032,46218,39868,51919,16789,16900,30.9412384033,60.1638793945,364.374603271,364.374603271,2.5,22.4875,25.00625,20.0,33.7890625,9.375,29.98,36.02,596.0,2668.0,7158.0,10732.0,11552.0,7953.0,2717.0,10094.0,31032.0,46218.0,39868.0,16789.0,30.9412384033,60.1638793945,10.0
2021-05-26 17:39:29,597,1788,2665,7148,10711,11622,23622,7941,5484,2716,19415,10091,31034,46183,39850,51887,16780,16895,30.923614502,59.7747802734,364.374603271,364.374603271,1.0,24.0,25.003125,20.0,33.7890625,9.5947265625,30.0,36.01,597.0,2665.0,7148.0,10711.0,11622.0,7941.0,2716.0,10091.0,31034.0,46183.0,39850.0,16780.0,30.923614502,59.7747802734,4.0
2021-05-26 17:39:41,597,1788,2665,7149,10710,11612,23624,7948,5484,2716,19410,10098,31031,46188,39850,51900,16784,16908,30.9160614014,59.7518920898,364.374603271,364.374603271,1.0,24.003125,24.996875,19.996875,33.7890625,9.619140625,30.0,36.01,597.0,2665.0,7149.0,10710.0,11612.0,7948.0,2716.0,10098.0,31031.0,46188.0,39850.0,16784.0,30.9160614014,59.7518920898,4.0
2021-05-26 17:39:52,596,1786,2666,7148,10713,11618,23625,7943,5486,2714,19414,10092,31036,46196,39856,51878,16782,16910,30.9185791016,59.7442626953,364.374603271,364.374603271,1.003125,23.996875,24.996875,20.0,33.7890625,9.5947265625,30.0,36.0,596.0,2666.0,7148.0,10713.0,11618.0,7943.0,2714.0,10092.0,31036.0,46196.0,39856.0,16782.0,30.9185791016,59.7442626953,4.0125
2021-05-26 17:40:03,597,1788,2665,7147,10709,11616,23631,7950,5484,2715,19413,10092,31044,46196,39850,51855,16777,16908,30.9311676025,59.7518920898,364.374603271,364.374603271,1.003125,24.009375,25.0,19.99375,33.7890625,9.1552734375,30.0,36.0,597.0,2665.0,7147.0,10709.0,11616.0,7950.0,2715.0,10092.0,31044.0,46196.0,39850.0,16777.0,30.9311676025,59.7518920898,4.0125
2021-05-26 17:40:14,597,1787,2666,7146,10714,11622,23625,7950,5488,2715,19411,10093,31039,46187,39851,51903,16783,16900,30.9185791016,59.7808837891,364.374603271,364.374603271,1.003125,23.996875,25.0,20.0,33.7890625,9.1796875,30.0,36.0,597.0,2666.0,7146.0,10714.0,11622.0,7950.0,2715.0,10093.0,31039.0,46187.0,39851.0,16783.0,30.9185791016,59.7808837891,4.0125
2021-05-26 17:40:25,596,1788,2666,7149,10716,11616,23623,7947,5488,2713,19411,10092,31043,46190,39852,51847,16777,16910,30.9160614014,59.797668457,364.374603271,364.374603271,1.0,23.99375,24.996875,19.996875,33.7890625,9.8876953125,30.0,36.0,596.0,2666.0,7149.0,10716.0,11616.0,7947.0,2713.0,10092.0,31043.0,46190.0,39852.0,16777.0,30.9160614014,59.797668457,4.0
2021-05-26 17:40:36,598,1786,2668,7147,10713,11620,23625,7944,5488,2717,19410,10093,31026,46193,39857,51894,16780,16910,30.9185791016,59.8602294922,364.374603271,364.374603271,1.003125,24.003125,24.99375,19.996875,33.7890625,9.619140625,29.99,36.0,598.0,2668.0,7147.0,10713.0,11620.0,7944.0,2717.0,10093.0,31026.0,46193.0,39857.0,16780.0,30.9185791016,59.8602294922,4.0125
2021-05-26 17:40:47,597,1787,2666,7149,10713,11614,23622,7942,5486,2717,19419,10097,31024,46190,39854,51894,16782,16912,30.911026001,59.8922729492,364.374603271,364.374603271,1.0,24.0,25.0,19.996875,33.7890625,9.3017578125,29.99,36.0,597.0,2666.0,7149.0,10713.0,11614.0,7942.0,2717.0,10097.0,31024.0,46190.0,39854.0,16782.0,30.911026001,59.8922729492,4.0
2021-05-26 17:40:59,596,1787,2665,7149,10714,11618,23627,7944,5488,2716,19416,10091,31043,46199,39850,51925,16787,16910,30.923614502,59.8876953125,364.374603271,364.374603271,1.0,23.996875,24.996875,20.003125,33.7890625,9.326171875,29.99,36.0,596.0,2665.0,7149.0,10714.0,11618.0,7944.0,2716.0,10091.0,31043.0,46199.0,39850.0,16787.0,30.923614502,59.8876953125,4.0
2021-05-26 17:41:10,597,1788,2667,7149,10713,11612,23631,7945,5486,2715,19416,10093,31025,46191,39847,51894,16777,16910,30.9311676025,59.8861694336,364.374603271,364.374603271,1.003125,23.996875,25.0,20.0,33.7890625,9.66796875,30.0,35.99,597.0,2667.0,7149.0,10713.0,11612.0,7945.0,2715.0,10093.0,31025.0,46191.0,39847.0,16777.0,30.9311676025,59.8861694336,4.0125
